*******************************************************************************
Ephemeris / WWW_USER Wed Mar 27 21:54:47 2019 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Hayabusa 2 (spacecraft) (-37)   {source: hayabusa-2_merged}
Center body name: Earth (399)                     {source: hayabusa-2_merged}
Center-site name: Green Bank (GBT)
*******************************************************************************
Start time      : A.D. 2019-Mar-28 15:00:00.0000 UT      
Stop  time      : A.D. 2019-Mar-29 03:00:00.0000 UT      
Step-size       : 1 minutes
*******************************************************************************
Target pole/equ : No model available
Target radii    : (unavailable)                                                
Center geodetic : 280.160200,38.4330940,0.8760930 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 280.160200,5003.37558,3943.7589 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : High-precision EOP model        {East-longitude positive}
Center radii    : 6378.1 x 6378.1 x 6356.8 km     {Equator, meridian, pole}    
Target primary  : Earth
Vis. interferer : MOON (R_eq= 1737.400) km        {source: hayabusa-2_merged}
Rel. light bend : Sun, EARTH                      {source: hayabusa-2_merged}
Rel. lght bnd GM: 1.3271E+11, 3.9860E+05 km^3/s^2                              
Atmos refraction: NO (AIRLESS)
RA format       : HMS
Time format     : CAL 
RTS-only print  : NO       
EOP file        : eop.190327.p190618                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2019-MAR-27. PREDICTS-> 2019-JUN-17
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation (-90.0deg=NO ),Airmass (>38.000=NO), Daylight (NO )
Table cut-offs 2: Solar elongation (  0.0,180.0=NO ),Local Hour Angle( 0.0=NO )
Table cut-offs 3: RA/DEC angular rate (     0.0=NO )                           
*******************************************************************************************************************
 Date__(UT)__HR:MN     R.A._(ICRF/J2000.0)_DEC dRA*cosD d(DEC)/dt            delta      deldot    S-O-T /r    S-T-O
*******************************************************************************************************************
$$SOE
 2019-Mar-28 17:21 *   22 33 32.03 -05 24 44.1 104.1762  45.05580 2.13636389502412  -8.3639497  29.6607 /L  21.2658
 2019-Mar-28 17:22 *   22 33 32.15 -05 24 43.3 104.1780  45.05626 2.13636054078834  -8.3625851  29.6609 /L  21.2659
 2019-Mar-28 17:23 *   22 33 32.27 -05 24 42.6 104.1798  45.05672 2.13635718709920  -8.3612237  29.6610 /L  21.2660
 2019-Mar-28 17:24 *   22 33 32.38 -05 24 41.8 104.1816  45.05718 2.13635383395542  -8.3598656  29.6612 /L  21.2662
 2019-Mar-28 17:25 *   22 33 32.50 -05 24 41.1 104.1834  45.05764 2.13635048135568  -8.3585107  29.6613 /L  21.2663
 2019-Mar-28 17:26 *   22 33 32.62 -05 24 40.3 104.1853  45.05810 2.13634712929866  -8.3571592  29.6615 /L  21.2664
 2019-Mar-28 17:27 *   22 33 32.73 -05 24 39.6 104.1871  45.05856 2.13634377778302  -8.3558110  29.6616 /L  21.2665
 2019-Mar-28 17:28 *   22 33 32.85 -05 24 38.8 104.1890  45.05901 2.13634042680743  -8.3544662  29.6618 /L  21.2667
 2019-Mar-28 17:29 *   22 33 32.96 -05 24 38.1 104.1909  45.05947 2.13633707637052  -8.3531248  29.6620 /L  21.2668
 2019-Mar-28 17:30 *   22 33 33.08 -05 24 37.3 104.1928  45.05992 2.13633372647094  -8.3517867  29.6621 /L  21.2669
 2019-Mar-28 17:31 *   22 33 33.20 -05 24 36.6 104.1947  45.06038 2.13633037710731  -8.3504522  29.6623 /L  21.2671
 2019-Mar-28 17:32 *   22 33 33.31 -05 24 35.8 104.1966  45.06083 2.13632702827824  -8.3491210  29.6624 /L  21.2672
 2019-Mar-28 17:33 *   22 33 33.43 -05 24 35.1 104.1985  45.06128 2.13632367998234  -8.3477934  29.6626 /L  21.2673
 2019-Mar-28 17:34 *   22 33 33.55 -05 24 34.3 104.2005  45.06173 2.13632033221820  -8.3464693  29.6627 /L  21.2674
 2019-Mar-28 17:35 *   22 33 33.66 -05 24 33.6 104.2025  45.06218 2.13631698498441  -8.3451488  29.6629 /L  21.2676
 2019-Mar-28 17:36 *   22 33 33.78 -05 24 32.8 104.2044  45.06263 2.13631363827953  -8.3438318  29.6630 /L  21.2677
 2019-Mar-28 17:37 *   22 33 33.90 -05 24 32.1 104.2064  45.06308 2.13631029210214  -8.3425184  29.6632 /L  21.2678
 2019-Mar-28 17:38 *   22 33 34.01 -05 24 31.3 104.2084  45.06353 2.13630694645077  -8.3412086  29.6633 /L  21.2680
 2019-Mar-28 17:39 *   22 33 34.13 -05 24 30.6 104.2105  45.06398 2.13630360132398  -8.3399025  29.6635 /L  21.2681
 2019-Mar-28 17:40 *   22 33 34.24 -05 24 29.8 104.2125  45.06443 2.13630025672030  -8.3386001  29.6636 /L  21.2682
 2019-Mar-28 17:41 *   22 33 34.36 -05 24 29.1 104.2145  45.06487 2.13629691263824  -8.3373013  29.6638 /L  21.2683
 2019-Mar-28 17:42 *   22 33 34.48 -05 24 28.3 104.2166  45.06532 2.13629356907633  -8.3360063  29.6639 /L  21.2685
 2019-Mar-28 17:43 *   22 33 34.59 -05 24 27.6 104.2187  45.06576 2.13629022603305  -8.3347150  29.6641 /L  21.2686
 2019-Mar-28 17:44 *   22 33 34.71 -05 24 26.8 104.2208  45.06620 2.13628688350690  -8.3334275  29.6643 /L  21.2687
 2019-Mar-28 17:45 *   22 33 34.83 -05 24 26.1 104.2229  45.06665 2.13628354149636  -8.3321438  29.6644 /L  21.2689
 2019-Mar-28 17:46 *   22 33 34.94 -05 24 25.3 104.2250  45.06709 2.13628019999991  -8.3308640  29.6646 /L  21.2690
 2019-Mar-28 17:47 *   22 33 35.06 -05 24 24.6 104.2271  45.06753 2.13627685901599  -8.3295880  29.6647 /L  21.2691
 2019-Mar-28 17:48 *   22 33 35.18 -05 24 23.8 104.2292  45.06797 2.13627351854306  -8.3283158  29.6649 /L  21.2692
 2019-Mar-28 17:49 *   22 33 35.29 -05 24 23.1 104.2314  45.06841 2.13627017857957  -8.3270476  29.6650 /L  21.2694
 2019-Mar-28 17:50 *   22 33 35.41 -05 24 22.3 104.2336  45.06885 2.13626683912394  -8.3257833  29.6652 /L  21.2695
 2019-Mar-28 17:51 *   22 33 35.52 -05 24 21.6 104.2357  45.06928 2.13626350017459  -8.3245229  29.6653 /L  21.2696
 2019-Mar-28 17:52 *   22 33 35.64 -05 24 20.8 104.2379  45.06972 2.13626016172993  -8.3232665  29.6655 /L  21.2698
 2019-Mar-28 17:53 *   22 33 35.76 -05 24 20.1 104.2402  45.07015 2.13625682378836  -8.3220142  29.6656 /L  21.2699
 2019-Mar-28 17:54 *   22 33 35.87 -05 24 19.3 104.2424  45.07059 2.13625348634828  -8.3207658  29.6658 /L  21.2700
 2019-Mar-28 17:55 *   22 33 35.99 -05 24 18.6 104.2446  45.07102 2.13625014940806  -8.3195215  29.6659 /L  21.2701
 2019-Mar-28 17:56 *   22 33 36.11 -05 24 17.8 104.2469  45.07146 2.13624681296608  -8.3182813  29.6661 /L  21.2703
 2019-Mar-28 17:57 *   22 33 36.22 -05 24 17.1 104.2491  45.07189 2.13624347702070  -8.3170451  29.6662 /L  21.2704
 2019-Mar-28 17:58 *   22 33 36.34 -05 24 16.3 104.2514  45.07232 2.13624014157026  -8.3158131  29.6664 /L  21.2705
 2019-Mar-28 17:59 *   22 33 36.46 -05 24 15.6 104.2537  45.07275 2.13623680661311  -8.3145853  29.6665 /L  21.2707
 2019-Mar-28 18:00 *   22 33 36.57 -05 24 14.8 104.2560  45.07318 2.13623347214758  -8.3133616  29.6667 /L  21.2708
 2019-Mar-28 18:01 *   22 33 36.69 -05 24 14.1 104.2583  45.07361 2.13623013817199  -8.3121421  29.6669 /L  21.2709
 2019-Mar-28 18:02 *   22 33 36.80 -05 24 13.3 104.2606  45.07403 2.13622680468466  -8.3109268  29.6670 /L  21.2710
 2019-Mar-28 18:03 *   22 33 36.92 -05 24 12.6 104.2629  45.07446 2.13622347168390  -8.3097158  29.6672 /L  21.2712
 2019-Mar-28 18:04 *   22 33 37.04 -05 24 11.8 104.2653  45.07488 2.13622013916798  -8.3085090  29.6673 /L  21.2713
 2019-Mar-28 18:05 *   22 33 37.15 -05 24 11.1 104.2677  45.07531 2.13621680713519  -8.3073065  29.6675 /L  21.2714
 2019-Mar-28 18:06 *   22 33 37.27 -05 24 10.3 104.2700  45.07573 2.13621347558382  -8.3061083  29.6676 /L  21.2716
 2019-Mar-28 18:07 *   22 33 37.39 -05 24 09.6 104.2724  45.07615 2.13621014451213  -8.3049145  29.6678 /L  21.2717
 2019-Mar-28 18:08 *   22 33 37.50 -05 24 08.8 104.2748  45.07657 2.13620681391837  -8.3037251  29.6679 /L  21.2718
 2019-Mar-28 18:09 *   22 33 37.62 -05 24 08.1 104.2772  45.07700 2.13620348380079  -8.3025400  29.6681 /L  21.2719
 2019-Mar-28 18:10 *   22 33 37.74 -05 24 07.3 104.2797  45.07741 2.13620015415762  -8.3013593  29.6682 /L  21.2721
 2019-Mar-28 18:11 *   22 33 37.85 -05 24 06.6 104.2821  45.07783 2.13619682498710  -8.3001831  29.6684 /L  21.2722
 2019-Mar-28 18:12 *   22 33 37.97 -05 24 05.8 104.2845  45.07825 2.13619349628743  -8.2990113  29.6685 /L  21.2723
 2019-Mar-28 18:13 *   22 33 38.08 -05 24 05.1 104.2870  45.07867 2.13619016805684  -8.2978440  29.6687 /L  21.2725
 2019-Mar-28 18:14 *   22 33 38.20 -05 24 04.3 104.2895  45.07908 2.13618684029351  -8.2966811  29.6688 /L  21.2726
 2019-Mar-28 18:15 *   22 33 38.32 -05 24 03.6 104.2920  45.07950 2.13618351299565  -8.2955229  29.6690 /L  21.2727
 2019-Mar-28 18:16 *   22 33 38.43 -05 24 02.8 104.2945  45.07991 2.13618018616143  -8.2943691  29.6691 /L  21.2728
 2019-Mar-28 18:17 *   22 33 38.55 -05 24 02.1 104.2970  45.08032 2.13617685978901  -8.2932199  29.6693 /L  21.2730
 2019-Mar-28 18:18 *   22 33 38.67 -05 24 01.3 104.2995  45.08073 2.13617353387659  -8.2920754  29.6694 /L  21.2731
 2019-Mar-28 18:19 *   22 33 38.78 -05 24 00.6 104.3020  45.08114 2.13617020842228  -8.2909354  29.6696 /L  21.2732
 2019-Mar-28 18:20 *   22 33 38.90 -05 23 59.8 104.3046  45.08155 2.13616688342426  -8.2898001  29.6698 /L  21.2734
 2019-Mar-28 18:21 *   22 33 39.02 -05 23 59.1 104.3071  45.08196 2.13616355888064  -8.2886694  29.6699 /L  21.2735
 2019-Mar-28 18:22 *   22 33 39.13 -05 23 58.3 104.3097  45.08237 2.13616023478957  -8.2875434  29.6701 /L  21.2736
 2019-Mar-28 18:23 *   22 33 39.25 -05 23 57.6 104.3123  45.08277 2.13615691114915  -8.2864221  29.6702 /L  21.2737
 2019-Mar-28 18:24 *   22 33 39.37 -05 23 56.8 104.3149  45.08318 2.13615358795750  -8.2853055  29.6704 /L  21.2739
 2019-Mar-28 18:25 *   22 33 39.48 -05 23 56.1 104.3175  45.08358 2.13615026521272  -8.2841937  29.6705 /L  21.2740
 2019-Mar-28 18:26 *   22 33 39.60 -05 23 55.3 104.3201  45.08399 2.13614694291290  -8.2830867  29.6707 /L  21.2741
 2019-Mar-28 18:27 *   22 33 39.72 -05 23 54.6 104.3227  45.08439 2.13614362105611  -8.2819844  29.6708 /L  21.2743
 2019-Mar-28 18:28 *   22 33 39.83 -05 23 53.8 104.3254  45.08479 2.13614029964045  -8.2808870  29.6710 /L  21.2744
 2019-Mar-28 18:29 *   22 33 39.95 -05 23 53.1 104.3280  45.08519 2.13613697866397  -8.2797943  29.6711 /L  21.2745
 2019-Mar-28 18:30 *   22 33 40.06 -05 23 52.3 104.3307  45.08559 2.13613365812473  -8.2787066  29.6713 /L  21.2746
 2019-Mar-28 18:31 *   22 33 40.18 -05 23 51.6 104.3334  45.08599 2.13613033802077  -8.2776237  29.6714 /L  21.2748
 2019-Mar-28 18:32 *   22 33 40.30 -05 23 50.8 104.3361  45.08638 2.13612701835014  -8.2765457  29.6716 /L  21.2749
 2019-Mar-28 18:33 *   22 33 40.41 -05 23 50.1 104.3388  45.08678 2.13612369911087  -8.2754727  29.6717 /L  21.2750
 2019-Mar-28 18:34 *   22 33 40.53 -05 23 49.3 104.3415  45.08717 2.13612038030098  -8.2744045  29.6719 /L  21.2752
 2019-Mar-28 18:35 *   22 33 40.65 -05 23 48.6 104.3442  45.08757 2.13611706191848  -8.2733414  29.6720 /L  21.2753
 2019-Mar-28 18:36 *   22 33 40.76 -05 23 47.8 104.3469  45.08796 2.13611374396138  -8.2722832  29.6722 /L  21.2754
 2019-Mar-28 18:37 *   22 33 40.88 -05 23 47.1 104.3497  45.08835 2.13611042642769  -8.2712300  29.6724 /L  21.2756
 2019-Mar-28 18:38 *   22 33 41.00 -05 23 46.3 104.3524  45.08874 2.13610710931538  -8.2701819  29.6725 /L  21.2757
 2019-Mar-28 18:39 *   22 33 41.11 -05 23 45.6 104.3552  45.08913 2.13610379262243  -8.2691388  29.6727 /L  21.2758
 2019-Mar-28 18:40 *   22 33 41.23 -05 23 44.8 104.3580  45.08952 2.13610047634683  -8.2681008  29.6728 /L  21.2759
 2019-Mar-28 18:41 *   22 33 41.35 -05 23 44.1 104.3608  45.08990 2.13609716048653  -8.2670678  29.6730 /L  21.2761
 2019-Mar-28 18:42 *   22 33 41.46 -05 23 43.3 104.3636  45.09029 2.13609384503949  -8.2660400  29.6731 /L  21.2762
 2019-Mar-28 18:43 *   22 33 41.58 -05 23 42.6 104.3664  45.09067 2.13609053000366  -8.2650172  29.6733 /L  21.2763
 2019-Mar-28 18:44 *   22 33 41.70 -05 23 41.8 104.3692  45.09105 2.13608721537697  -8.2639997  29.6734 /L  21.2765
 2019-Mar-28 18:45 *   22 33 41.81 -05 23 41.1 104.3720  45.09144 2.13608390115737  -8.2629873  29.6736 /L  21.2766
 2019-Mar-28 18:46 *   22 33 41.93 -05 23 40.3 104.3749  45.09182 2.13608058734277  -8.2619801  29.6737 /L  21.2767
 2019-Mar-28 18:47 *   22 33 42.05 -05 23 39.6 104.3777  45.09220 2.13607727393108  -8.2609780  29.6739 /L  21.2768
 2019-Mar-28 18:48 *   22 33 42.16 -05 23 38.8 104.3806  45.09258 2.13607396092022  -8.2599813  29.6740 /L  21.2770
 2019-Mar-28 18:49 *   22 33 42.28 -05 23 38.1 104.3834  45.09295 2.13607064830808  -8.2589897  29.6742 /L  21.2771
 2019-Mar-28 18:50 *   22 33 42.39 -05 23 37.3 104.3863  45.09333 2.13606733609257  -8.2580035  29.6743 /L  21.2772
 2019-Mar-28 18:51 *   22 33 42.51 -05 23 36.6 104.3892  45.09370 2.13606402427155  -8.2570225  29.6745 /L  21.2774
 2019-Mar-28 18:52 *   22 33 42.63 -05 23 35.8 104.3921  45.09408 2.13606071284291  -8.2560468  29.6746 /L  21.2775
 2019-Mar-28 18:53 *   22 33 42.74 -05 23 35.1 104.3950  45.09445 2.13605740180451  -8.2550765  29.6748 /L  21.2776
 2019-Mar-28 18:54 *   22 33 42.86 -05 23 34.3 104.3980  45.09482 2.13605409115422  -8.2541115  29.6749 /L  21.2777
 2019-Mar-28 18:55 *   22 33 42.98 -05 23 33.6 104.4009  45.09519 2.13605078088989  -8.2531518  29.6751 /L  21.2779
 2019-Mar-28 18:56 *   22 33 43.09 -05 23 32.8 104.4038  45.09556 2.13604747100936  -8.2521975  29.6753 /L  21.2780
 2019-Mar-28 18:57 *   22 33 43.21 -05 23 32.0 104.4068  45.09593 2.13604416151047  -8.2512487  29.6754 /L  21.2781
 2019-Mar-28 18:58 *   22 33 43.33 -05 23 31.3 104.4098  45.09630 2.13604085239106  -8.2503052  29.6756 /L  21.2783
 2019-Mar-28 18:59 *   22 33 43.44 -05 23 30.5 104.4127  45.09666 2.13603754364894  -8.2493672  29.6757 /L  21.2784
 2019-Mar-28 19:00 *   22 33 43.56 -05 23 29.8 104.4157  45.09703 2.13603423528192  -8.2484347  29.6759 /L  21.2785
 2019-Mar-28 19:01 *   22 33 43.68 -05 23 29.0 104.4187  45.09739 2.13603092728783  -8.2475076  29.6760 /L  21.2787
 2019-Mar-28 19:02 *   22 33 43.79 -05 23 28.3 104.4217  45.09775 2.13602761966446  -8.2465860  29.6762 /L  21.2788
 2019-Mar-28 19:03 *   22 33 43.91 -05 23 27.5 104.4247  45.09811 2.13602431240959  -8.2456700  29.6763 /L  21.2789
 2019-Mar-28 19:04 *   22 33 44.03 -05 23 26.8 104.4278  45.09847 2.13602100552102  -8.2447595  29.6765 /L  21.2790
 2019-Mar-28 19:05 *   22 33 44.14 -05 23 26.0 104.4308  45.09883 2.13601769899652  -8.2438545  29.6766 /L  21.2792
 2019-Mar-28 19:06 *   22 33 44.26 -05 23 25.3 104.4338  45.09919 2.13601439283387  -8.2429550  29.6768 /L  21.2793
 2019-Mar-28 19:07 *   22 33 44.38 -05 23 24.5 104.4369  45.09954 2.13601108703083  -8.2420612  29.6769 /L  21.2794
 2019-Mar-28 19:08 *   22 33 44.49 -05 23 23.8 104.4400  45.09990 2.13600778158516  -8.2411730  29.6771 /L  21.2796
 2019-Mar-28 19:09 *   22 33 44.61 -05 23 23.0 104.4430  45.10025 2.13600447649460  -8.2402904  29.6772 /L  21.2797
 2019-Mar-28 19:10 *   22 33 44.73 -05 23 22.3 104.4461  45.10060 2.13600117175690  -8.2394134  29.6774 /L  21.2798
 2019-Mar-28 19:11 *   22 33 44.84 -05 23 21.5 104.4492  45.10095 2.13599786736979  -8.2385421  29.6775 /L  21.2799
 2019-Mar-28 19:12 *   22 33 44.96 -05 23 20.8 104.4523  45.10130 2.13599456333100  -8.2376764  29.6777 /L  21.2801
 2019-Mar-28 19:13 *   22 33 45.08 -05 23 20.0 104.4554  45.10165 2.13599125963826  -8.2368164  29.6778 /L  21.2802
 2019-Mar-28 19:14 *   22 33 45.19 -05 23 19.3 104.4585  45.10200 2.13598795628929  -8.2359622  29.6780 /L  21.2803
 2019-Mar-28 19:15 *   22 33 45.31 -05 23 18.5 104.4617  45.10235 2.13598465328177  -8.2351137  29.6782 /L  21.2805
 2019-Mar-28 19:16 *   22 33 45.43 -05 23 17.8 104.4648  45.10269 2.13598135061343  -8.2342709  29.6783 /L  21.2806
 2019-Mar-28 19:17 *   22 33 45.54 -05 23 17.0 104.4679  45.10303 2.13597804828195  -8.2334338  29.6785 /L  21.2807
 2019-Mar-28 19:18 *   22 33 45.66 -05 23 16.3 104.4711  45.10338 2.13597474628502  -8.2326026  29.6786 /L  21.2809
 2019-Mar-28 19:19 *   22 33 45.78 -05 23 15.5 104.4743  45.10372 2.13597144462032  -8.2317771  29.6788 /L  21.2810
 2019-Mar-28 19:20 *   22 33 45.89 -05 23 14.8 104.4774  45.10406 2.13596814328553  -8.2309574  29.6789 /L  21.2811
 2019-Mar-28 19:21 *   22 33 46.01 -05 23 14.0 104.4806  45.10439 2.13596484227832  -8.2301436  29.6791 /L  21.2812
 2019-Mar-28 19:22 *   22 33 46.13 -05 23 13.3 104.4838  45.10473 2.13596154159634  -8.2293356  29.6792 /L  21.2814
 2019-Mar-28 19:23 *   22 33 46.24 -05 23 12.5 104.4870  45.10507 2.13595824123725  -8.2285334  29.6794 /L  21.2815
 2019-Mar-28 19:24 *   22 33 46.36 -05 23 11.8 104.4902  45.10540 2.13595494119870  -8.2277372  29.6795 /L  21.2816
 2019-Mar-28 19:25 *   22 33 46.48 -05 23 11.0 104.4934  45.10574 2.13595164147833  -8.2269468  29.6797 /L  21.2818
 2019-Mar-28 19:26 *   22 33 46.59 -05 23 10.3 104.4966  45.10607 2.13594834207378  -8.2261623  29.6798 /L  21.2819
 2019-Mar-28 19:27 *   22 33 46.71 -05 23 09.5 104.4999  45.10640 2.13594504298268  -8.2253837  29.6800 /L  21.2820
 2019-Mar-28 19:28 *   22 33 46.83 -05 23 08.8 104.5031  45.10673 2.13594174420264  -8.2246111  29.6801 /L  21.2821
 2019-Mar-28 19:29 *   22 33 46.94 -05 23 08.0 104.5064  45.10706 2.13593844573130  -8.2238444  29.6803 /L  21.2823
 2019-Mar-28 19:30 *   22 33 47.06 -05 23 07.3 104.5096  45.10738 2.13593514756624  -8.2230837  29.6804 /L  21.2824
 2019-Mar-28 19:31 *   22 33 47.18 -05 23 06.5 104.5129  45.10771 2.13593184970510  -8.2223289  29.6806 /L  21.2825
 2019-Mar-28 19:32 *   22 33 47.29 -05 23 05.8 104.5162  45.10803 2.13592855214545  -8.2215802  29.6808 /L  21.2827
 2019-Mar-28 19:33 *   22 33 47.41 -05 23 05.0 104.5194  45.10835 2.13592525488490  -8.2208374  29.6809 /L  21.2828
 2019-Mar-28 19:34 *   22 33 47.53 -05 23 04.3 104.5227  45.10868 2.13592195792102  -8.2201007  29.6811 /L  21.2829
 2019-Mar-28 19:35 *   22 33 47.64 -05 23 03.5 104.5260  45.10900 2.13591866125141  -8.2193701  29.6812 /L  21.2831
 2019-Mar-28 19:36 *   22 33 47.76 -05 23 02.8 104.5293  45.10931 2.13591536487363  -8.2186454  29.6814 /L  21.2832
 2019-Mar-28 19:37 *   22 33 47.88 -05 23 02.0 104.5326  45.10963 2.13591206878526  -8.2179269  29.6815 /L  21.2833
 2019-Mar-28 19:38 *   22 33 47.99 -05 23 01.3 104.5360  45.10995 2.13590877298385  -8.2172144  29.6817 /L  21.2834
 2019-Mar-28 19:39 *   22 33 48.11 -05 23 00.5 104.5393  45.11026 2.13590547746697  -8.2165081  29.6818 /L  21.2836
 2019-Mar-28 19:40 *   22 33 48.23 -05 22 59.8 104.5426  45.11058 2.13590218223216  -8.2158078  29.6820 /L  21.2837
 2019-Mar-28 19:41 *   22 33 48.34 -05 22 59.0 104.5460  45.11089 2.13589888727698  -8.2151137  29.6821 /L  21.2838
 2019-Mar-28 19:42 *   22 33 48.46 -05 22 58.3 104.5493  45.11120 2.13589559259896  -8.2144257  29.6823 /L  21.2840
 2019-Mar-28 19:43 *   22 33 48.58 -05 22 57.5 104.5527  45.11151 2.13589229819564  -8.2137439  29.6824 /L  21.2841
 2019-Mar-28 19:44 *   22 33 48.69 -05 22 56.8 104.5560  45.11182 2.13588900406454  -8.2130682  29.6826 /L  21.2842
 2019-Mar-28 19:45 *   22 33 48.81 -05 22 56.0 104.5594  45.11212 2.13588571020319  -8.2123987  29.6827 /L  21.2844
 2019-Mar-28 19:46 *   22 33 48.93 -05 22 55.3 104.5628  45.11243 2.13588241660911  -8.2117354  29.6829 /L  21.2845
 2019-Mar-28 19:47 *   22 33 49.04 -05 22 54.5 104.5662  45.11273 2.13587912327981  -8.2110783  29.6830 /L  21.2846
 2019-Mar-28 19:48 *   22 33 49.16 -05 22 53.8 104.5696  45.11304 2.13587583021281  -8.2104275  29.6832 /L  21.2847
 2019-Mar-28 19:49 *   22 33 49.28 -05 22 53.0 104.5730  45.11334 2.13587253740559  -8.2097828  29.6833 /L  21.2849
 2019-Mar-28 19:50 *   22 33 49.39 -05 22 52.3 104.5764  45.11364 2.13586924485567  -8.2091444  29.6835 /L  21.2850
 2019-Mar-28 19:51 *   22 33 49.51 -05 22 51.5 104.5798  45.11393 2.13586595256052  -8.2085123  29.6837 /L  21.2851
 2019-Mar-28 19:52 *   22 33 49.63 -05 22 50.8 104.5832  45.11423 2.13586266051764  -8.2078865  29.6838 /L  21.2853
 2019-Mar-28 19:53 *   22 33 49.74 -05 22 50.0 104.5866  45.11453 2.13585936872451  -8.2072669  29.6840 /L  21.2854
 2019-Mar-28 19:54 *   22 33 49.86 -05 22 49.3 104.5901  45.11482 2.13585607717860  -8.2066536  29.6841 /L  21.2855
 2019-Mar-28 19:55 *   22 33 49.98 -05 22 48.5 104.5935  45.11512 2.13585278587739  -8.2060467  29.6843 /L  21.2857
 2019-Mar-28 19:56 *   22 33 50.09 -05 22 47.8 104.5969  45.11541 2.13584949481835  -8.2054460  29.6844 /L  21.2858
 2019-Mar-28 19:57 *   22 33 50.21 -05 22 47.0 104.6004  45.11570 2.13584620399893  -8.2048517  29.6846 /L  21.2859
 2019-Mar-28 19:58 *   22 33 50.33 -05 22 46.3 104.6039  45.11599 2.13584291341660  -8.2042638  29.6847 /L  21.2860
 2019-Mar-28 19:59 *   22 33 50.44 -05 22 45.5 104.6073  45.11627 2.13583962306880  -8.2036822  29.6849 /L  21.2862
 2019-Mar-28 20:00 *   22 33 50.56 -05 22 44.8 104.6108  45.11656 2.13583633295299  -8.2031070  29.6850 /L  21.2863
 2019-Mar-28 20:01 *   22 33 50.68 -05 22 44.0 104.6143  45.11685 2.13583304306660  -8.2025381  29.6852 /L  21.2864
 2019-Mar-28 20:02 *   22 33 50.79 -05 22 43.3 104.6178  45.11713 2.13582975340707  -8.2019757  29.6853 /L  21.2866
 2019-Mar-28 20:03 *   22 33 50.91 -05 22 42.5 104.6212  45.11741 2.13582646397184  -8.2014196  29.6855 /L  21.2867
 2019-Mar-28 20:04 *   22 33 51.03 -05 22 41.8 104.6247  45.11769 2.13582317475833  -8.2008700  29.6856 /L  21.2868
 2019-Mar-28 20:05 *   22 33 51.14 -05 22 41.0 104.6282  45.11797 2.13581988576398  -8.2003268  29.6858 /L  21.2870
 2019-Mar-28 20:06 *   22 33 51.26 -05 22 40.3 104.6318  45.11825 2.13581659698619  -8.1997900  29.6859 /L  21.2871
 2019-Mar-28 20:07 *   22 33 51.38 -05 22 39.5 104.6353  45.11852 2.13581330842240  -8.1992597  29.6861 /L  21.2872
 2019-Mar-28 20:08 *   22 33 51.50 -05 22 38.8 104.6388  45.11880 2.13581002006999  -8.1987359  29.6863 /L  21.2873
 2019-Mar-28 20:09 *   22 33 51.61 -05 22 38.0 104.6423  45.11907 2.13580673192639  -8.1982185  29.6864 /L  21.2875
 2019-Mar-28 20:10 *   22 33 51.73 -05 22 37.2 104.6458  45.11935 2.13580344398900  -8.1977076  29.6866 /L  21.2876
 2019-Mar-28 20:11 *   22 33 51.85 -05 22 36.5 104.6494  45.11962 2.13580015625521  -8.1972032  29.6867 /L  21.2877
 2019-Mar-28 20:12 *   22 33 51.96 -05 22 35.7 104.6529  45.11989 2.13579686872242  -8.1967053  29.6869 /L  21.2879
 2019-Mar-28 20:13 *   22 33 52.08 -05 22 35.0 104.6565  45.12015 2.13579358138802  -8.1962139  29.6870 /L  21.2880
 2019-Mar-28 20:14 *   22 33 52.20 -05 22 34.2 104.6600  45.12042 2.13579029424939  -8.1957290  29.6872 /L  21.2881
 2019-Mar-28 20:15 *   22 33 52.31 -05 22 33.5 104.6636  45.12069 2.13578700730392  -8.1952507  29.6873 /L  21.2883
 2019-Mar-28 20:16 *   22 33 52.43 -05 22 32.7 104.6671  45.12095 2.13578372054898  -8.1947789  29.6875 /L  21.2884
 2019-Mar-28 20:17 *   22 33 52.55 -05 22 32.0 104.6707  45.12121 2.13578043398195  -8.1943136  29.6876 /L  21.2885
 2019-Mar-28 20:18 *   22 33 52.66 -05 22 31.2 104.6743  45.12147 2.13577714760020  -8.1938549  29.6878 /L  21.2887
 2019-Mar-28 20:19 *   22 33 52.78 -05 22 30.5 104.6779  45.12173 2.13577386140110  -8.1934028  29.6879 /L  21.2888
 2019-Mar-28 20:20 *   22 33 52.90 -05 22 29.7 104.6815  45.12199 2.13577057538200  -8.1929573  29.6881 /L  21.2889
 2019-Mar-28 20:21 *   22 33 53.01 -05 22 29.0 104.6850  45.12225 2.13576728954027  -8.1925184  29.6882 /L  21.2890
 2019-Mar-28 20:22 *   22 33 53.13 -05 22 28.2 104.6886  45.12250 2.13576400387326  -8.1920860  29.6884 /L  21.2892
 2019-Mar-28 20:23 *   22 33 53.25 -05 22 27.5 104.6922  45.12275 2.13576071837833  -8.1916603  29.6885 /L  21.2893
